49.15153600000001,22.829577348062294
50.049851284119526,17.776646351404978
50.049851284119526,18.629994909107666
50.049851284119526,19.47908030479506
50.049851284119526,20.32373832572912
50.049851284119526,21.163809473208946
50.049851284119526,21.999139068610262
50.049851284119526,22.829577348062294
50.94816656823905,16.057839455456598
50.94816656823905,16.91920344107186
50.94816656823905,17.776646351404978
50.94816656823905,18.629994909107666
50.94816656823905,19.47908030479506
50.94816656823905,20.32373832572912
50.94816656823905,21.163809473208946
50.94816656823905,21.999139068610262
50.94816656823905,22.829577348062294
50.94816656823905,23.654979545795317
51.84648185235857,15.192731999999985
51.84648185235857,16.057839455456598
51.84648185235857,16.91920344107186
51.84648185235857,17.776646351404978
51.84648185235857,18.629994909107666
51.84648185235857,19.47908030479506
51.84648185235857,20.32373832572912
51.84648185235857,21.163809473208946
51.84648185235857,21.999139068610262
51.84648185235857,22.829577348062294
52.74479713647809,15.192731999999985
52.74479713647809,16.057839455456598
52.74479713647809,16.91920344107186
52.74479713647809,17.776646351404978
52.74479713647809,18.629994909107666
52.74479713647809,19.47908030479506
52.74479713647809,20.32373832572912
52.74479713647809,21.163809473208946
52.74479713647809,21.999139068610262
52.74479713647809,22.829577348062294
52.74479713647809,23.654979545795317
53.64311242059761,15.192731999999985
53.64311242059761,16.057839455456598
53.64311242059761,16.91920344107186
53.64311242059761,17.776646351404978
53.64311242059761,18.629994909107666
53.64311242059761,19.47908030479506
53.64311242059761,20.32373832572912
53.64311242059761,21.163809473208946
53.64311242059761,21.999139068610262
53.64311242059761,22.829577348062294
54.54142770471714,16.91920344107186
54.54142770471714,17.776646351404978
54.54142770471714,18.629994909107666
